customer_id,date_of_birth,current_address,number_of_dependents,annual_income,employment_status,time_at_current_job_months,marital_status,education_level,time_at_current_address_months,account_id,account_type,credit_limit,current_balance,date_opened,date_closed,payment_history_status,total_payments_made,months_since_last_delinquency,is_defaulted,bureau_score_at_opening,bankruptcies,public_records
7440481,2000-08-17,"119 White Mountains
Donaldbury, VA 12611",4,69534.4,Self-Employed,143,Divorced,PhD,137,12107873.0,Credit Card,20184.81,7313.6,2016-06-24,2024-04-11,60-90 Days Late,37.0,31.0,True,300.0,1.0,1.0
8582413,1979-01-09,"271 Ward Station Suite 640
East Kelli, MP 65317",3,54234.12,Self-Employed,140,Married,Bachelor,134,11264334.0,Mortgage,23658.79,5262.34,2020-03-19,2024-03-23,60-90 Days Late,104.0,29.0,True,670.0,1.0,0.0
8582413,1979-01-09,"271 Ward Station Suite 640
East Kelli, MP 65317",3,54234.12,Self-Employed,140,Married,Bachelor,134,657310.0,Mortgage,14130.88,5262.34,2019-03-31,2024-03-23,30-60 Days Late,105.0,27.0,True,577.0,1.0,0.0
8582413,1979-01-09,"271 Ward Station Suite 640
East Kelli, MP 65317",3,54234.12,Self-Employed,140,Married,Bachelor,134,3652025.0,Mortgage,13760.17,5262.34,2019-02-11,,30-60 Days Late,77.0,31.0,True,704.0,1.0,0.0
8582413,1979-01-09,"271 Ward Station Suite 640
East Kelli, MP 65317",3,54234.12,Self-Employed,140,Married,Bachelor,134,605492.0,Mortgage,23021.29,5262.34,2023-08-27,2024-03-22,30-60 Days Late,150.0,7.0,False,484.0,1.0,0.0
8582413,1979-01-09,"271 Ward Station Suite 640
East Kelli, MP 65317",3,54234.12,Self-Employed,140,Married,Bachelor,134,9185686.0,Mortgage,22184.81,5262.34,2021-11-01,2024-03-22,30-60 Days Late,151.0,10.0,False,555.0,1.0,0.0
5061484,1993-10-27,"0583 Jimenez Via
Lake Justinstad, MI 87375",0,58147.36,Self-Employed,123,Single,Master,29,16279229.0,Personal Loan,19033.22,-648.4,2022-06-26,,On Time,202.0,38.0,False,625.0,2.0,1.0
5061484,1993-10-27,"0583 Jimenez Via
Lake Justinstad, MI 87375",0,58147.36,Self-Employed,123,Single,Master,29,4849993.0,Personal Loan,18818.98,-648.38,2021-08-02,2025-07-18,On Time,200.0,41.0,False,672.0,2.0,1.0
5061484,1993-10-27,"0583 Jimenez Via
Lake Justinstad, MI 87375",0,58147.36,Self-Employed,123,Single,Master,29,13235379.0,Personal Loan,18993.06,-647.26,2021-03-27,2025-09-16,On Time,203.0,38.0,False,694.0,2.0,1.0
5061484,1993-10-27,"0583 Jimenez Via
Lake Justinstad, MI 87375",0,58147.36,Self-Employed,123,Single,Master,29,616438.0,Personal Loan,19415.29,-648.4,2019-05-24,2023-07-06,On Time,188.0,43.0,True,601.0,1.0,1.0
7645718,1957-03-22,"232 Baker Pass Suite 592
Carpenterland, DE 64557",1,36219.6,Unemployed,85,Single,PhD,27,8203697.0,Credit Card,14013.59,770.28,2020-01-30,2023-08-29,30-60 Days Late,89.0,22.0,False,580.0,0.0,0.0
3384733,2001-10-15,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",2,58435.75,Unemployed,106,Single,High School,36,6522146.0,Personal Loan,15088.03,5518.97,2022-10-06,2023-12-05,30-60 Days Late,114.0,15.0,True,418.0,2.0,1.0
3384733,2001-10-15,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",2,58435.75,Unemployed,106,Single,High School,36,7817986.0,Credit Card,14173.62,5519.01,2022-04-14,2024-02-03,60-90 Days Late,131.0,6.0,True,300.0,2.0,1.0
3384733,2001-10-15,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",2,58435.75,Unemployed,106,Single,High School,36,346058.0,Personal Loan,15403.5,5518.96,2024-03-15,2024-05-06,30-60 Days Late,145.0,5.0,True,300.0,2.0,1.0
3384733,2001-10-15,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",2,58435.75,Unemployed,106,Single,High School,36,8032494.0,Credit Card,16021.5,5520.89,2019-09-17,2022-03-01,60-90 Days Late,127.0,25.0,False,598.0,2.0,1.0
3384733,2001-10-15,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",2,58435.75,Unemployed,106,Single,High School,36,4605405.0,Credit Card,13600.32,5519.95,2019-07-22,,60-90 Days Late,113.0,17.0,True,519.0,2.0,1.0
3384733,2001-10-15,"307 Boyer Isle Suite 107
Stewarttown, WY 92040",2,58435.75,Unemployed,106,Single,High School,36,14970908.0,Credit Card,13564.69,5521.14,2024-04-13,,30-60 Days Late,64.0,5.0,True,407.0,2.0,1.0
12979988,1965-01-10,"PSC 2315, Box 3900
APO AP 20714",4,79180.79,Unemployed,80,Divorced,High School,25,,,,,,,,,,,,,
6311558,2005-12-23,"0034 Theresa Mount
Brianchester, VT 80916",1,63930.71,Employed,158,Single,Bachelor,114,2811277.0,Credit Card,18214.84,3211.02,2019-10-14,2022-05-12,60-90 Days Late,210.0,7.0,False,538.0,0.0,1.0
6311558,2005-12-23,"0034 Theresa Mount
Brianchester, VT 80916",1,63930.71,Employed,158,Single,Bachelor,114,212087.0,Personal Loan,19098.62,3211.15,2023-06-30,,60-90 Days Late,205.0,7.0,False,524.0,1.0,1.0
6311558,2005-12-23,"0034 Theresa Mount
Brianchester, VT 80916",1,63930.71,Employed,158,Single,Bachelor,114,10847522.0,Personal Loan,19142.43,3211.03,2023-11-28,2022-09-11,60-90 Days Late,201.0,7.0,False,526.0,1.0,1.0
6311558,2005-12-23,"0034 Theresa Mount
Brianchester, VT 80916",1,63930.71,Employed,158,Single,Bachelor,114,16230725.0,Auto Loan,18477.12,3211.27,2017-06-02,2022-07-11,30-60 Days Late,251.0,10.0,False,509.0,0.0,1.0
6014355,2000-05-19,"440 Jason Glens
North Alexandra, IN 68628",0,52970.11,Self-Employed,147,Married,High School,21,1035567.0,Personal Loan,21521.82,4680.07,2022-06-22,,60-90 Days Late,170.0,28.0,True,462.0,2.0,0.0
6014355,2000-05-19,"440 Jason Glens
North Alexandra, IN 68628",0,52970.11,Self-Employed,147,Married,High School,21,6952099.0,Mortgage,21468.3,4678.8,2022-11-04,,60-90 Days Late,174.0,19.0,True,644.0,2.0,0.0
6014355,2000-05-19,"440 Jason Glens
North Alexandra, IN 68628",0,52970.11,Self-Employed,147,Married,High School,21,7992379.0,Mortgage,22498.36,4679.04,2023-06-11,,60-90 Days Late,169.0,28.0,True,688.0,2.0,0.0
6014355,2000-05-19,"440 Jason Glens
North Alexandra, IN 68628",0,52970.11,Self-Employed,147,Married,High School,21,8575591.0,Credit Card,19839.63,4679.37,2021-09-19,2023-02-26,60-90 Days Late,216.0,2.0,True,492.0,2.0,0.0
6014355,2000-05-19,"440 Jason Glens
North Alexandra, IN 68628",0,52970.11,Self-Employed,147,Married,High School,21,4790134.0,Personal Loan,18578.17,4678.92,2022-02-21,2023-02-16,60-90 Days Late,183.0,5.0,True,528.0,2.0,0.0
7703309,1955-02-11,"4776 Kimberly Light
Port Amanda, VI 31506",4,29500.04,Self-Employed,145,Single,High School,43,909851.0,Credit Card,17146.53,4973.41,2025-09-13,2023-05-06,60-90 Days Late,294.0,14.0,True,849.0,1.0,0.0
7703309,1955-02-11,"4776 Kimberly Light
Port Amanda, VI 31506",4,29500.04,Self-Employed,145,Single,High School,43,10189692.0,Credit Card,21136.98,4973.42,2024-12-11,,30-60 Days Late,299.0,18.0,True,849.0,1.0,0.0
11841918,1989-06-07,"2677 Riley Row
Port Stephanie, MA 63343",1,24682.56,Self-Employed,10,Single,Bachelor,61,16680652.0,Credit Card,11273.85,3231.65,2018-07-27,,30-60 Days Late,53.0,17.0,True,766.0,0.0,0.0
6464491,1965-05-01,"009 Heath Isle
New Pamela, CT 44475",1,35548.74,Employed,77,Divorced,High School,19,15358237.0,Mortgage,15573.42,3153.33,2020-06-18,2025-09-16,30-60 Days Late,187.0,59.0,False,790.0,1.0,0.0
12499768,2005-11-02,"669 Jennifer Mission
Port Karenshire, AR 63717",3,67020.48,Employed,117,Divorced,Bachelor,159,7343718.0,Mortgage,20178.46,5340.7,2020-06-08,2024-10-27,30-60 Days Late,299.0,29.0,False,649.0,2.0,0.0
9649919,2003-02-23,"50638 Nathan Squares Apt. 137
Collinsstad, AZ 39663",2,43997.15,Self-Employed,194,Single,Master,133,2424134.0,Personal Loan,9319.78,5002.48,2021-10-20,2022-01-04,30-60 Days Late,16.0,25.0,True,450.0,1.0,0.0
9649919,2003-02-23,"50638 Nathan Squares Apt. 137
Collinsstad, AZ 39663",2,43997.15,Self-Employed,194,Single,Master,133,11245675.0,Credit Card,8491.58,5002.48,2022-07-13,,30-60 Days Late,16.0,25.0,True,608.0,1.0,0.0
9649919,2003-02-23,"50638 Nathan Squares Apt. 137
Collinsstad, AZ 39663",2,43997.15,Self-Employed,194,Single,Master,133,4353102.0,Personal Loan,7845.3,5002.48,2022-10-08,,30-60 Days Late,7.0,33.0,True,715.0,1.0,0.0
9649919,2003-02-23,"50638 Nathan Squares Apt. 137
Collinsstad, AZ 39663",2,43997.15,Self-Employed,194,Single,Master,133,10510895.0,Credit Card,11988.0,5002.48,2021-02-23,2021-02-16,30-60 Days Late,83.0,18.0,True,574.0,1.0,0.0
1036739,2003-06-21,"36443 Castro Meadows
Susanfurt, ME 97131",4,49280.51,Self-Employed,228,Married,High School,162,2580934.0,Personal Loan,18649.38,-258.26,2019-04-05,2025-02-27,60-90 Days Late,299.0,55.0,False,728.0,1.0,0.0
3784549,1989-11-15,"2136 Jones Haven
Andreafurt, ND 25805",3,49713.58,Self-Employed,110,Married,Bachelor,97,8193817.0,Credit Card,18674.87,5740.56,2023-02-28,2020-11-30,30-60 Days Late,186.0,46.0,False,550.0,1.0,0.0
3784549,1989-11-15,"2136 Jones Haven
Andreafurt, ND 25805",3,49713.58,Self-Employed,110,Married,Bachelor,97,6382790.0,Credit Card,19785.52,5740.58,2022-10-20,2020-10-31,30-60 Days Late,299.0,46.0,False,562.0,1.0,0.0
4809421,2000-10-16,"81664 Davis Radial Apt. 854
Robertchester, NJ 95202",0,45012.46,Employed,150,Married,High School,164,,,,,,,,,,,,,
11213663,1981-04-02,"16350 Michael Rapid Apt. 705
New Patricia, UT 53883",0,44479.46,Unemployed,39,Married,Bachelor,74,13925605.0,Credit Card,23178.38,5012.66,2025-03-17,2024-10-13,On Time,126.0,47.0,False,601.0,2.0,1.0
4517302,1994-09-23,"17905 Johnson Spurs Apt. 654
East Ginaside, ID 01300",0,37160.87,Unemployed,171,Married,High School,69,11401109.0,Personal Loan,11287.9,1704.18,2022-10-30,2024-01-12,60-90 Days Late,187.0,46.0,True,341.0,2.0,0.0
4517302,1994-09-23,"17905 Johnson Spurs Apt. 654
East Ginaside, ID 01300",0,37160.87,Unemployed,171,Married,High School,69,1609565.0,Credit Card,10938.95,1704.09,2024-11-28,2024-04-18,60-90 Days Late,180.0,45.0,True,341.0,2.0,1.0
4517302,1994-09-23,"17905 Johnson Spurs Apt. 654
East Ginaside, ID 01300",0,37160.87,Unemployed,171,Married,High School,69,14341738.0,Personal Loan,10661.8,1704.2,2024-11-02,2024-10-14,60-90 Days Late,184.0,45.0,True,300.0,2.0,1.0
13885023,1967-07-27,"6651 Christopher Estates
Carolton, IA 79587",2,34650.21,Employed,115,Married,Bachelor,134,4915108.0,Personal Loan,11862.62,2430.7,2021-09-03,2025-03-25,30-60 Days Late,126.0,6.0,True,597.0,1.0,0.0
15119552,1956-08-21,"6570 Smith Prairie
Adamsstad, PW 53695",0,40922.95,Self-Employed,72,Divorced,Master,11,1822657.0,Personal Loan,17231.95,1891.83,2023-07-26,,On Time,299.0,46.0,True,849.0,2.0,1.0
15119552,1956-08-21,"6570 Smith Prairie
Adamsstad, PW 53695",0,40922.95,Self-Employed,72,Divorced,Master,11,14344850.0,Personal Loan,25300.98,1891.82,2023-08-17,2022-02-05,On Time,295.0,31.0,False,849.0,2.0,1.0
9073888,2000-10-21,"USS Miller
FPO AP 08238",2,64473.01,Self-Employed,50,Divorced,High School,37,9273934.0,Credit Card,15930.36,1952.11,2017-12-31,2024-03-28,On Time,166.0,14.0,False,623.0,1.0,0.0
9073888,2000-10-21,"USS Miller
FPO AP 08238",2,64473.01,Self-Employed,50,Divorced,High School,37,13279537.0,Personal Loan,16376.38,1952.09,2021-07-14,2024-03-01,On Time,154.0,15.0,False,499.0,1.0,0.0
9073888,2000-10-21,"USS Miller
FPO AP 08238",2,64473.01,Self-Employed,50,Divorced,High School,37,4576719.0,Mortgage,15884.4,1952.1,2022-04-24,2024-06-22,On Time,109.0,14.0,False,472.0,1.0,0.0
9073888,2000-10-21,"USS Miller
FPO AP 08238",2,64473.01,Self-Employed,50,Divorced,High School,37,11984649.0,Credit Card,16129.05,1952.11,2019-03-09,,60-90 Days Late,218.0,22.0,False,646.0,2.0,0.0
10876277,1992-06-14,"Unit 5939 Box 3675
DPO AA 51102",0,62473.11,Employed,85,Married,Master,49,308264.0,Mortgage,17565.96,2599.27,2017-10-30,,On Time,299.0,33.0,True,725.0,1.0,0.0
11231997,1984-01-19,"Unit 5939 Box 3675
DPO AA 51102",1,35326.04,Employed,15,Divorced,Bachelor,136,10446462.0,Mortgage,19639.62,5293.65,2020-04-28,2024-12-26,30-60 Days Late,230.0,47.0,False,530.0,2.0,0.0
5080766,1992-05-24,"6570 Smith Prairie
Adamsstad, PW 53695",1,40801.71,Self-Employed,154,Single,PhD,136,2623945.0,Personal Loan,13156.75,6142.2,2019-10-25,2023-09-09,60-90 Days Late,80.0,15.0,False,597.0,0.0,0.0
13161448,2000-12-17,"72987 Peterson Lake Apt. 450
Rebeccaburgh, DC 29078",1,32815.34,Unemployed,42,Single,Bachelor,81,5332517.0,Mortgage,8819.75,5707.28,2020-05-22,2024-08-22,On Time,64.0,37.0,False,443.0,0.0,0.0
13161448,2000-12-17,"72987 Peterson Lake Apt. 450
Rebeccaburgh, DC 29078",1,32815.34,Unemployed,42,Single,Bachelor,81,8314060.0,Mortgage,9169.12,5707.26,2020-02-11,2023-11-01,On Time,45.0,29.0,False,446.0,0.0,0.0
13161448,2000-12-17,"72987 Peterson Lake Apt. 450
Rebeccaburgh, DC 29078",1,32815.34,Unemployed,42,Single,Bachelor,81,13025297.0,Mortgage,9796.25,5707.25,2019-12-25,,On Time,61.0,35.0,False,440.0,0.0,1.0
7587353,1978-03-08,"809 Diane Cliffs
Nunezfort, PW 87033",3,47853.83,Employed,144,Single,PhD,148,16588613.0,Personal Loan,20886.15,2543.91,2019-07-30,2024-10-25,On Time,65.0,16.0,True,630.0,2.0,0.0
7587353,1978-03-08,"809 Diane Cliffs
Nunezfort, PW 87033",3,47853.83,Employed,144,Single,PhD,148,10283751.0,Personal Loan,20086.46,2543.94,2018-05-26,,On Time,42.0,22.0,True,483.0,2.0,1.0
7587353,1978-03-08,"809 Diane Cliffs
Nunezfort, PW 87033",3,47853.83,Employed,144,Single,PhD,148,1081793.0,Personal Loan,20325.66,2544.18,2020-12-04,2023-11-21,30-60 Days Late,37.0,9.0,True,537.0,2.0,1.0
11386979,1999-01-27,"5046 Elizabeth Junction Apt. 777
Paulland, MO 71197",2,21136.37,Employed,29,Divorced,Bachelor,66,11673255.0,Personal Loan,16894.85,3614.97,2024-11-30,,On Time,288.0,28.0,True,849.0,2.0,1.0
13449898,1991-09-21,"26737 James Course
East Douglas, RI 63707",0,53227.25,Unemployed,102,Divorced,High School,33,15962142.0,Mortgage,19678.61,4521.78,2020-11-19,2023-03-03,60-90 Days Late,196.0,24.0,True,578.0,2.0,1.0
13449898,1991-09-21,"26737 James Course
East Douglas, RI 63707",0,53227.25,Unemployed,102,Divorced,High School,33,16592332.0,Personal Loan,25192.51,4521.8,2018-06-01,2022-06-08,30-60 Days Late,118.0,27.0,False,528.0,2.0,1.0
10528021,1994-12-18,"787 Joseph Trace Suite 306
Kimberlyberg, UT 33435",2,24175.24,Unemployed,188,Married,High School,136,,,,,,,,,,,,,
11295321,1984-03-03,"284 William Cape Apt. 686
Stevenfurt, MH 64742",0,60227.9,Self-Employed,123,Single,Bachelor,58,12973595.0,Mortgage,21752.09,7479.72,2021-01-29,2023-10-29,On Time,142.0,31.0,True,827.0,2.0,0.0
16082882,2005-04-28,"04838 Chelsey Underpass
Martinezstad, IN 87981",4,54621.11,Self-Employed,84,Divorced,PhD,124,3408990.0,Mortgage,23047.03,3649.17,2025-09-13,2022-06-17,On Time,51.0,7.0,False,501.0,2.0,1.0
1048112,2004-12-06,"6078 Monroe Point Suite 641
Payneville, NC 17898",0,38713.72,Unemployed,233,Married,High School,111,,,,,,,,,,,,,
13513711,1984-04-03,"5806 Stanley Green
New Charles, OK 47083",3,71769.24,Self-Employed,53,Married,Master,66,2742037.0,Personal Loan,19413.74,3913.12,2022-09-17,,60-90 Days Late,80.0,32.0,True,412.0,2.0,0.0
15719896,1955-04-24,"32123 Kimberly Knolls
Alvarezport, NY 60576",2,47901.32,Self-Employed,86,Married,PhD,156,6917911.0,Mortgage,13817.56,3098.48,2023-12-09,2023-01-11,30-60 Days Late,82.0,34.0,True,462.0,2.0,0.0
15719896,1955-04-24,"32123 Kimberly Knolls
Alvarezport, NY 60576",2,47901.32,Self-Employed,86,Married,PhD,156,14883402.0,Mortgage,4294.63,3098.39,2021-06-23,,On Time,86.0,21.0,False,481.0,2.0,1.0
15719896,1955-04-24,"32123 Kimberly Knolls
Alvarezport, NY 60576",2,47901.32,Self-Employed,86,Married,PhD,156,2758146.0,Mortgage,4993.3,3098.5,2018-11-16,,On Time,18.0,15.0,False,422.0,2.0,1.0
707977,1969-03-26,"32234 Thompson Radial
Port Danielville, HI 48179",2,61491.73,Unemployed,59,Married,Master,169,14672753.0,Credit Card,8449.39,4132.67,2016-11-07,,60-90 Days Late,108.0,38.0,False,335.0,0.0,0.0
707977,1969-03-26,"32234 Thompson Radial
Port Danielville, HI 48179",2,61491.73,Unemployed,59,Married,Master,169,2562242.0,Credit Card,8084.71,4132.71,2017-07-06,,60-90 Days Late,100.0,29.0,False,326.0,0.0,1.0
2268584,2005-07-26,"36450 James Island Suite 351
Port Geoffrey, CO 07659",0,96346.13,Employed,147,Married,High School,48,5173266.0,Mortgage,13785.27,4705.64,2024-02-09,,30-60 Days Late,124.0,25.0,True,681.0,0.0,0.0
7682402,1993-07-31,"335 Chapman Neck Apt. 769
South Brentbury, MP 34236",4,64091.51,Self-Employed,102,Single,Master,47,1904045.0,Mortgage,15054.51,5775.42,2022-10-18,2023-09-04,60-90 Days Late,95.0,14.0,True,578.0,2.0,0.0
1820928,1971-07-22,"406 West Rapid Suite 254
South Tammyland, AZ 37782",1,51844.95,Employed,167,Divorced,High School,73,13519842.0,Mortgage,25209.86,628.71,2018-05-31,,30-60 Days Late,197.0,40.0,True,561.0,1.0,1.0
1820928,1971-07-22,"406 West Rapid Suite 254
South Tammyland, AZ 37782",1,51844.95,Employed,167,Divorced,High School,73,15961759.0,Mortgage,26114.16,628.73,2018-10-25,2023-07-29,On Time,148.0,34.0,True,572.0,0.0,0.0
1820928,1971-07-22,"406 West Rapid Suite 254
South Tammyland, AZ 37782",1,51844.95,Employed,167,Divorced,High School,73,11706290.0,Mortgage,28590.32,628.74,2017-08-02,2024-05-30,30-60 Days Late,209.0,25.0,True,577.0,0.0,1.0
1711936,1994-08-08,"5354 Jessica Square Suite 378
Newtonburgh, TN 45022",0,61999.17,Unemployed,133,Single,High School,89,15903579.0,Mortgage,17539.44,7242.45,2022-02-11,2022-06-02,On Time,91.0,20.0,False,498.0,2.0,0.0
1711936,1994-08-08,"5354 Jessica Square Suite 378
Newtonburgh, TN 45022",0,61999.17,Unemployed,133,Single,High School,89,5860428.0,Mortgage,14724.13,7242.46,2022-12-16,2022-09-12,On Time,77.0,23.0,False,508.0,2.0,0.0
16431925,1999-05-12,"392 James Fort
Smithmouth, MH 76935",0,60660.5,Employed,124,Married,Bachelor,156,6370353.0,Personal Loan,26092.26,4663.36,2020-07-07,2025-08-27,On Time,191.0,46.0,False,559.0,0.0,1.0
16431925,1999-05-12,"392 James Fort
Smithmouth, MH 76935",0,60660.5,Employed,124,Married,Bachelor,156,14730113.0,Mortgage,24256.16,4662.95,2021-09-20,2024-10-20,On Time,206.0,32.0,False,497.0,0.0,1.0
4409189,1973-09-17,"3865 Payne Island Apt. 853
Gonzalesstad, AL 31598",0,52228.72,Employed,56,Single,Bachelor,109,7136320.0,Personal Loan,17271.41,1478.19,2022-12-01,2023-11-27,60-90 Days Late,294.0,38.0,True,699.0,0.0,0.0
7440502,1983-04-12,"USNS Nguyen
FPO AA 09651",3,41866.5,Unemployed,17,Married,Master,16,4736099.0,Credit Card,9900.27,5655.77,2020-11-10,2021-08-12,60-90 Days Late,96.0,59.0,True,788.0,0.0,1.0
7440502,1983-04-12,"USNS Nguyen
FPO AA 09651",3,41866.5,Unemployed,17,Married,Master,16,7564982.0,Credit Card,14594.61,5655.81,2020-04-12,,60-90 Days Late,72.0,59.0,False,831.0,0.0,1.0
13760483,2007-07-20,"6180 Sandra Cove
Fullerstad, AR 76461",1,46302.13,Unemployed,12,Divorced,PhD,49,9972766.0,Credit Card,16888.58,7356.6,2021-04-10,,30-60 Days Late,266.0,15.0,False,718.0,2.0,0.0
9808656,2003-02-07,"78568 Mike Crescent
West Michael, DC 69095",2,43344.41,Unemployed,30,Single,PhD,99,2103080.0,Credit Card,20034.43,3437.55,2022-06-09,2023-12-28,60-90 Days Late,282.0,11.0,False,618.0,1.0,0.0
9808656,2003-02-07,"78568 Mike Crescent
West Michael, DC 69095",2,43344.41,Unemployed,30,Single,PhD,99,8215833.0,Credit Card,17175.51,3437.69,2022-12-23,2024-01-17,60-90 Days Late,227.0,8.0,False,622.0,1.0,1.0
6947743,1993-10-25,"73221 Erin Terrace
Thompsonmouth, TX 82117",4,75661.0,Unemployed,54,Married,High School,151,1620477.0,Mortgage,13456.67,4870.5,2021-04-23,2021-12-23,30-60 Days Late,99.0,19.0,False,849.0,0.0,0.0
14624335,1966-09-08,"930 Villanueva Passage Suite 110
Aaronport, AS 22894",4,41587.61,Self-Employed,86,Married,High School,112,1181924.0,Personal Loan,10564.78,3910.96,2020-12-28,2022-06-15,On Time,12.0,14.0,False,300.0,1.0,1.0
15253284,1979-01-23,"23210 Hogan Burgs Suite 820
Olsonshire, CA 46365",3,65507.86,Employed,129,Single,Bachelor,88,,,,,,,,,,,,,
8771126,2000-05-13,"36109 Dixon Spurs
Schultzchester, TX 27728",2,46422.04,Unemployed,98,Divorced,PhD,111,5855471.0,Personal Loan,14891.75,4429.25,2022-05-21,,60-90 Days Late,195.0,42.0,False,678.0,2.0,1.0
7501135,1962-04-26,"147 Karen Land Apt. 406
South Daniel, TN 38970",4,46601.91,Unemployed,102,Divorced,Master,91,9150405.0,Mortgage,21074.06,5943.86,2020-05-10,2023-10-27,On Time,203.0,26.0,False,688.0,0.0,0.0
7219332,1963-12-11,"4820 Melissa Extension
Smithbury, IN 02888",3,44060.12,Self-Employed,118,Married,Bachelor,121,12947065.0,Personal Loan,16976.44,5734.99,2020-11-21,2022-05-17,On Time,93.0,22.0,True,492.0,1.0,0.0
7219332,1963-12-11,"4820 Melissa Extension
Smithbury, IN 02888",3,44060.12,Self-Employed,118,Married,Bachelor,121,8681262.0,Personal Loan,14453.91,5734.51,2019-09-22,,On Time,97.0,23.0,True,544.0,1.0,0.0
7219332,1963-12-11,"4820 Melissa Extension
Smithbury, IN 02888",3,44060.12,Self-Employed,118,Married,Bachelor,121,8966937.0,Personal Loan,14481.64,5735.47,2019-05-08,2022-10-18,On Time,128.0,18.0,True,525.0,1.0,0.0
7219332,1963-12-11,"4820 Melissa Extension
Smithbury, IN 02888",3,44060.12,Self-Employed,118,Married,Bachelor,121,13419911.0,Personal Loan,16921.65,5733.31,2021-09-24,2023-09-18,30-60 Days Late,54.0,29.0,False,485.0,1.0,0.0
7219332,1963-12-11,"4820 Melissa Extension
Smithbury, IN 02888",3,44060.12,Self-Employed,118,Married,Bachelor,121,10022283.0,Personal Loan,15798.61,5733.86,2021-05-25,2023-07-08,30-60 Days Late,47.0,31.0,True,528.0,1.0,0.0
8497877,1992-11-26,"713 Angela Walks Apt. 434
Robinsonport, CO 91572",0,75397.68,Employed,196,Divorced,Master,106,5416839.0,Personal Loan,16132.99,7280.2,2021-09-24,2023-05-06,30-60 Days Late,72.0,41.0,False,300.0,0.0,1.0
8497877,1992-11-26,"713 Angela Walks Apt. 434
Robinsonport, CO 91572",0,75397.68,Employed,196,Divorced,Master,106,4077011.0,Personal Loan,15771.78,7280.2,2020-09-17,2023-02-16,30-60 Days Late,74.0,44.0,False,300.0,0.0,1.0
5891196,1966-01-01,"USNS Rodriguez
FPO AA 05748",0,38559.17,Self-Employed,157,Single,Master,166,11755621.0,Mortgage,15939.44,3106.13,2020-08-05,2024-09-14,30-60 Days Late,99.0,49.0,True,505.0,2.0,1.0
5891196,1966-01-01,"USNS Rodriguez
FPO AA 05748",0,38559.17,Self-Employed,157,Single,Master,166,8111506.0,Mortgage,15047.11,3106.09,2021-12-12,,30-60 Days Late,158.0,49.0,True,594.0,2.0,1.0
415596,1994-03-17,"PSC 2283, Box 7600
APO AP 92189",2,54344.28,Self-Employed,38,Single,Master,1,10873559.0,Personal Loan,11502.76,3839.37,2021-09-24,2023-05-21,60-90 Days Late,150.0,36.0,False,392.0,0.0,1.0
11963121,1955-05-13,"9683 Moore Parkways Suite 167
Jamesland, ID 74015",3,48352.85,Self-Employed,199,Divorced,High School,60,15426459.0,Personal Loan,12264.21,1813.6,2024-04-29,2025-06-21,On Time,88.0,59.0,False,596.0,0.0,1.0
